IdHaulStage,CycleStage,Date,Time,TimeZone,IdHaul,Weight,IdHaulGroup,ProductName,TruckAssetNumber,TruckMakeName,TruckModelName,LoaderAssetNumber,LoaderMakeName,LoaderModelName,LoaderStatus,LocationSource,LocationDump,LocationLoad,Comments,NameFirst,NameLast,Shift
1,10,2025-03-06,06:34:00,MST,3000,53.22987860106584,3,D&E,247,Komatsu,6810,7,Liebherr,6810,Idle,Waste Pile A,Pit 2,Pit 1,,Emily,Wilson,Morning
3,1,2025-04-20,10:49:00,MST,6332,114.9991958279761,2,Tailings,365,Liebherr,6810,72,Komatsu,6810,Operating,Waste Pile A,Waste Pile B,Waste Pile A,,Sarah,Davis,Morning
2,2,2025-06-04,07:47:00,MST,2674,106.16611291769708,2,Tailings,611,CAT,6810,58,Liebherr,777D,Maintenance,Pit 1,Waste Pile B,Pit 1,,Maria,Williams,Morning
3,7,2025-05-20,05:37:00,MST,2054,59.0205493425595,1,Tailings,835,Komatsu,777D,45,Liebherr,777D,Operating,Pit 1,Waste Pile B,Waste Pile A,,Ashley,Thomas,Night
5,8,2025-02-06,07:55:00,MST,3388,104.31165187368103,1,Waste Rock,970,CAT,6810,37,Liebherr,6810,Operating,Waste Pile A,Waste Pile A,Pit 1,,Ben,Johnson,Morning
3,9,2025-01-18,04:15:00,MST,8518,87.48526261057592,2,D&E,390,CAT,6810,93,Liebherr,777D,Maintenance,Pit 1,Waste Pile B,Pit 1,vent is off,Maria,Williams,Night
5,1,2025-03-16,14:29:00,MST,9467,85.26310759245817,1,Tailings,337,CAT,6810,99,CAT,T282E,Maintenance,Waste Pile A,Pit 2,Waste Pile B,,Jessica,Taylor,Morning
5,9,2025-05-24,04:53:00,MST,7703,95.84280937072236,1,Waste Rock,516,Liebherr,6810,89,Komatsu,6810,Idle,Waste Pile B,Pit 2,Pit 1,,Sarah,Davis,Night
2,8,2025-02-25,08:35:00,MST,6899,78.18435499457982,2,D&E,372,Liebherr,777D,25,Liebherr,6810,Operating,Waste Pile A,Waste Pile B,Waste Pile A,,Ben,Johnson,Morning
5,1,2025-06-27,23:14:00,MST,2605,115.93746152053504,1,Copper Ore,814,Komatsu,T282E,42,Komatsu,T282E,Idle,Pit 1,Pit 2,Pit 2,,Daniel,Anderson,Night
3,4,2025-04-29,09:49:00,MST,3553,173.7964197369658,3,Copper Ore,759,CAT,T282E,84,CAT,777D,Maintenance,Waste Pile A,Pit 2,Waste Pile A,,Sarah,Davis,Morning
5,5,2025-04-04,02:30:00,MST,2007,186.38199513785207,3,Waste Rock,569,Liebherr,T282E,53,CAT,6810,Maintenance,Waste Pile A,Pit 2,Pit 1,,Maria,Williams,Night
4,3,2025-06-16,18:03:00,MST,2394,93.61883867623695,3,Waste Rock,942,Komatsu,777D,92,CAT,T282E,Maintenance,Pit 2,Waste Pile B,Pit 2,,Sarah,Davis,Afternoon
1,1,2025-02-06,02:22:00,MST,1755,53.87563651517593,2,Waste Rock,396,Liebherr,777D,46,Komatsu,777D,Idle,Waste Pile B,Pit 2,Waste Pile B,,Daniel,Anderson,Night
2,10,2025-06-15,00:26:00,MST,5144,191.67449320442984,1,D&E,320,CAT,6810,79,Komatsu,6810,Maintenance,Pit 2,Waste Pile A,Pit 1,,Michael,Miller,Night
1,6,2025-02-10,09:52:00,MST,1242,167.3538583594161,2,Copper Ore,486,Komatsu,6810,71,Komatsu,777D,Operating,Waste Pile A,Pit 2,Pit 2,,Sarah,Davis,Morning
1,2,2025-05-07,19:13:00,MST,6968,107.70651856131389,3,D&E,727,Liebherr,T282E,99,Liebherr,6810,Operating,Pit 1,Waste Pile A,Waste Pile B,,Robert,Moore,Afternoon
4,7,2025-04-20,14:52:00,MST,7646,192.7600233598275,2,Copper Ore,373,Komatsu,777D,48,Komatsu,777D,Operating,Waste Pile B,Waste Pile B,Waste Pile A,,Daniel,Anderson,Morning
4,5,2025-03-09,00:22:00,MST,3674,121.38760806590797,3,Tailings,769,Komatsu,T282E,91,Liebherr,T282E,Operating,Pit 2,Pit 1,Pit 2,,David,Brown,Night
4,2,2025-02-28,14:17:00,MST,5112,140.94536798909655,2,Tailings,485,Komatsu,T282E,5,CAT,6810,Operating,Waste Pile B,Waste Pile A,Waste Pile B,,Ashley,Thomas,Morning
3,2,2025-06-16,12:20:00,MST,2065,198.19453103510725,2,D&E,657,Liebherr,777D,54,CAT,T282E,Maintenance,Pit 1,Pit 1,Pit 2,,Maria,Williams,Morning
5,3,2025-01-04,06:02:00,MST,4688,182.4477230636061,2,D&E,341,CAT,T282E,97,Liebherr,777D,Maintenance,Pit 1,Waste Pile B,Pit 2,,Emily,Wilson,Morning
3,8,2025-01-20,14:53:00,MST,2759,142.5692520390187,3,Copper Ore,689,CAT,777D,93,Liebherr,777D,Maintenance,Waste Pile B,Pit 1,Pit 2,,Robert,Moore,Morning
1,2,2025-06-06,23:24:00,MST,5586,195.87812255466534,3,Copper Ore,976,Liebherr,777D,48,Liebherr,6810,Idle,Waste Pile A,Pit 2,Waste Pile B,,David,Brown,Night
5,9,2025-02-22,21:39:00,MST,8035,148.30332920726397,3,Tailings,822,CAT,777D,30,CAT,6810,Maintenance,Waste Pile A,Pit 1,Waste Pile A,,Ashley,Thomas,Evening
2,2,2025-01-16,15:28:00,MST,5504,127.49754484190076,1,D&E,850,Komatsu,6810,14,Liebherr,777D,Idle,Waste Pile B,Pit 2,Waste Pile A,,Ashley,Thomas,Afternoon
5,3,2025-06-02,23:40:00,MST,6931,190.83554096587355,1,Waste Rock,919,CAT,T282E,35,Komatsu,777D,Operating,Waste Pile A,Pit 1,Pit 2,,Jessica,Taylor,Night
5,7,2025-06-07,13:29:00,MST,4196,80.32251569970616,3,Waste Rock,145,Liebherr,6810,71,Liebherr,T282E,Operating,Waste Pile A,Pit 2,Pit 1,,Robert,Moore,Morning
3,8,2025-05-28,21:30:00,MST,2762,95.70749934941162,1,D&E,460,Liebherr,777D,11,CAT,6810,Idle,Pit 2,Pit 2,Waste Pile A,,Daniel,Anderson,Evening
2,6,2025-02-28,04:24:00,MST,3888,143.24095099210558,1,Tailings,122,CAT,T282E,67,Komatsu,T282E,Idle,Waste Pile B,Pit 1,Pit 2,,Daniel,Anderson,Night
2,3,2025-03-18,23:07:00,MST,1468,172.64597581505376,3,D&E,409,Komatsu,777D,29,Liebherr,T282E,Idle,Pit 1,Waste Pile A,Pit 1,,Maria,Williams,Night
2,5,2025-06-22,08:24:00,MST,6534,137.8077867843125,1,Waste Rock,388,Komatsu,T282E,83,CAT,6810,Maintenance,Waste Pile A,Waste Pile A,Pit 1,,Emily,Wilson,Morning
3,7,2025-05-05,04:24:00,MST,8220,176.90233986083268,3,Tailings,340,CAT,777D,52,Liebherr,T282E,Maintenance,Pit 1,Pit 2,Pit 1,,Robert,Moore,Night
2,8,2025-06-17,19:20:00,MST,8372,197.23761442799866,2,Waste Rock,675,Liebherr,777D,72,Liebherr,777D,Maintenance,Pit 2,Pit 2,Waste Pile B,,Ashley,Thomas,Afternoon
2,2,2025-05-16,19:08:00,MST,7072,123.62509569735917,3,Copper Ore,564,CAT,777D,29,Komatsu,777D,Idle,Pit 2,Waste Pile A,Waste Pile B,,Daniel,Anderson,Afternoon
4,4,2025-02-12,07:47:00,MST,4709,139.14577088137906,3,Waste Rock,365,CAT,777D,54,Liebherr,T282E,Maintenance,Waste Pile A,Waste Pile A,Waste Pile A,,Ben,Johnson,Morning
2,5,2025-05-16,19:37:00,MST,5251,59.76307496395219,1,Waste Rock,700,CAT,777D,20,Liebherr,777D,Idle,Pit 1,Waste Pile B,Pit 2,,Maria,Williams,Afternoon
3,4,2025-02-05,07:01:00,MST,5485,105.8994709085386,3,Waste Rock,322,Komatsu,T282E,95,Komatsu,T282E,Operating,Pit 2,Waste Pile B,Waste Pile B,,Robert,Moore,Morning
2,3,2025-06-05,23:37:00,MST,3916,163.03471942219653,2,Waste Rock,995,Komatsu,777D,68,Komatsu,T282E,Idle,Pit 1,Pit 1,Waste Pile B,,Robert,Moore,Night
4,8,2025-06-10,20:58:00,MST,9750,115.56501072529183,3,Tailings,450,Komatsu,6810,10,Liebherr,777D,Operating,Pit 2,Waste Pile B,Pit 2,water from rain,Michael,Miller,Afternoon
3,1,2025-03-30,07:51:00,MST,2677,69.32302902035386,1,Tailings,294,CAT,777D,61,Komatsu,T282E,Maintenance,Pit 1,Waste Pile A,Pit 1,,Michael,Miller,Morning
2,3,2025-03-04,02:56:00,MST,9534,161.03640574071554,1,Tailings,955,Komatsu,777D,63,Liebherr,6810,Maintenance,Pit 2,Waste Pile B,Pit 1,,Michael,Miller,Night
4,7,2025-04-27,18:06:00,MST,5065,96.06969513465896,2,D&E,876,CAT,T282E,91,Liebherr,777D,Idle,Waste Pile B,Pit 1,Waste Pile A,,Ben,Johnson,Afternoon
5,3,2025-01-04,15:47:00,MST,4129,73.1543524851889,1,Tailings,762,CAT,T282E,57,Liebherr,T282E,Maintenance,Pit 1,Pit 2,Pit 2,,Michael,Miller,Afternoon
5,5,2025-04-12,16:34:00,MST,8265,67.29122168523142,1,Tailings,476,Liebherr,777D,86,CAT,6810,Operating,Waste Pile A,Waste Pile A,Waste Pile B,,Robert,Moore,Afternoon
3,5,2025-06-05,17:19:00,MST,6643,51.655360216371264,3,D&E,873,Liebherr,777D,35,Komatsu,777D,Maintenance,Waste Pile A,Pit 2,Waste Pile B,,Robert,Moore,Afternoon
4,1,2025-06-25,13:49:00,MST,1195,186.45214729702602,1,Tailings,414,Komatsu,T282E,50,Liebherr,6810,Maintenance,Waste Pile A,Pit 2,Waste Pile A,,Ben,Johnson,Morning
4,8,2025-01-08,15:34:00,MST,6874,131.10831165905324,3,Waste Rock,678,Liebherr,777D,81,CAT,6810,Operating,Pit 1,Waste Pile B,Pit 2,,Robert,Moore,Afternoon
1,8,2025-03-02,06:21:00,MST,3308,122.70131908174768,3,Waste Rock,340,CAT,777D,18,Liebherr,777D,Maintenance,Pit 2,Pit 1,Pit 2,vent is off,Daniel,Anderson,Morning
1,5,2025-03-01,21:00:00,MST,1487,97.59811826163579,1,Waste Rock,897,CAT,777D,89,Liebherr,777D,Maintenance,Pit 2,Waste Pile B,Pit 2,,Jessica,Taylor,Evening
2,2,2025-06-01,09:43:00,MST,5139,163.57903741666064,1,D&E,537,Liebherr,6810,14,Liebherr,6810,Operating,Pit 2,Waste Pile B,Pit 2,vent is off,Jessica,Taylor,Morning
1,4,2025-03-11,01:43:00,MST,8756,54.523859451257884,2,Waste Rock,351,CAT,777D,73,CAT,T282E,Idle,Waste Pile A,Pit 1,Waste Pile B,,Emily,Wilson,Night
3,8,2025-02-09,23:52:00,MST,6702,173.63145116579545,3,Tailings,820,Liebherr,777D,7,Liebherr,6810,Operating,Pit 1,Pit 1,Pit 2,,Ashley,Thomas,Night
5,5,2025-05-21,17:09:00,MST,1493,199.15309436441493,3,Tailings,539,Liebherr,T282E,23,CAT,6810,Idle,Pit 1,Waste Pile B,Waste Pile A,,Daniel,Anderson,Afternoon
5,1,2025-05-21,00:54:00,MST,8647,148.97902958434355,1,Copper Ore,854,CAT,6810,54,CAT,T282E,Operating,Pit 1,Waste Pile A,Pit 2,,David,Brown,Night
4,3,2025-03-14,18:39:00,MST,6985,55.26191846547953,2,Waste Rock,706,CAT,777D,76,CAT,777D,Maintenance,Pit 2,Waste Pile A,Waste Pile B,,David,Brown,Afternoon
1,2,2025-02-28,18:31:00,MST,5270,115.1458917364418,3,Waste Rock,569,Liebherr,T282E,86,CAT,T282E,Operating,Waste Pile B,Waste Pile A,Waste Pile B,,Daniel,Anderson,Afternoon
3,5,2025-01-17,23:32:00,MST,5731,171.13702335869277,2,Tailings,933,CAT,T282E,24,CAT,777D,Maintenance,Pit 2,Waste Pile A,Pit 1,,Sarah,Davis,Night
5,9,2025-05-05,06:28:00,MST,5048,93.31258406801706,2,D&E,255,Komatsu,6810,50,CAT,T282E,Operating,Waste Pile B,Waste Pile A,Waste Pile B,,Sarah,Davis,Morning
4,2,2025-05-12,02:23:00,MST,7606,142.76608618576915,1,Tailings,344,CAT,T282E,18,Komatsu,777D,Maintenance,Waste Pile A,Waste Pile B,Waste Pile A,,Jessica,Taylor,Night
4,3,2025-05-28,14:33:00,MST,9957,52.902703808588356,2,Copper Ore,229,Komatsu,6810,79,Liebherr,777D,Idle,Waste Pile A,Waste Pile A,Waste Pile A,,Daniel,Anderson,Morning
3,10,2025-04-10,20:50:00,MST,3543,53.03195954396061,3,D&E,466,Komatsu,777D,63,CAT,777D,Maintenance,Waste Pile A,Pit 1,Pit 1,,Emily,Wilson,Afternoon
5,1,2025-05-23,02:41:00,MST,4798,108.80897388008424,3,Waste Rock,601,CAT,777D,94,CAT,777D,Operating,Pit 1,Waste Pile B,Pit 2,,Maria,Williams,Night
4,1,2025-03-05,05:58:00,MST,1151,160.1545296123703,1,Tailings,265,CAT,6810,14,Liebherr,6810,Maintenance,Waste Pile A,Waste Pile A,Pit 2,,Ashley,Thomas,Night
3,7,2025-02-01,06:21:00,MST,3956,166.35540055148618,2,Tailings,247,CAT,6810,13,Komatsu,T282E,Idle,Waste Pile B,Pit 1,Waste Pile A,,Ashley,Thomas,Morning
4,3,2025-04-29,20:32:00,MST,9997,147.95421019750603,1,Waste Rock,239,Liebherr,6810,92,Liebherr,777D,Operating,Waste Pile A,Pit 2,Waste Pile B,,David,Brown,Afternoon
1,7,2025-05-12,07:34:00,MST,1292,65.47412186063207,2,Tailings,399,Liebherr,6810,82,Komatsu,T282E,Maintenance,Pit 2,Waste Pile A,Waste Pile B,,Maria,Williams,Morning
4,5,2025-04-10,09:08:00,MST,9590,174.93107503116647,1,Waste Rock,125,Komatsu,6810,30,CAT,777D,Idle,Pit 2,Waste Pile B,Pit 1,,Jessica,Taylor,Morning
4,8,2025-03-26,03:21:00,MST,4824,71.62325701460294,1,Copper Ore,699,Komatsu,T282E,22,Komatsu,777D,Maintenance,Pit 1,Pit 2,Pit 2,,David,Brown,Night
1,1,2025-03-17,18:45:00,MST,9608,155.1533329284481,3,Copper Ore,832,Liebherr,T282E,31,Komatsu,6810,Idle,Waste Pile A,Waste Pile A,Waste Pile A,end of shift,Sarah,Davis,Afternoon
4,8,2025-04-04,11:46:00,MST,5616,160.92403617823612,3,Tailings,722,CAT,777D,49,Komatsu,777D,Operating,Waste Pile B,Waste Pile A,Pit 2,,Robert,Moore,Morning
5,8,2025-04-06,14:42:00,MST,1696,129.29456966127015,3,Tailings,319,Liebherr,6810,48,Liebherr,6810,Maintenance,Waste Pile A,Pit 1,Pit 2,,Maria,Williams,Morning
5,9,2025-05-10,16:14:00,MST,1032,172.89007274185298,3,D&E,764,CAT,777D,21,Komatsu,777D,Operating,Pit 2,Waste Pile B,Pit 1,,Emily,Wilson,Afternoon
5,5,2025-04-12,08:32:00,MST,7396,180.72149348282426,2,Tailings,106,Liebherr,6810,82,CAT,777D,Maintenance,Waste Pile B,Waste Pile A,Waste Pile B,,Robert,Moore,Morning
1,7,2025-02-03,15:29:00,MST,2114,59.84301096919787,3,D&E,267,CAT,6810,95,Liebherr,T282E,Operating,Waste Pile A,Pit 1,Waste Pile B,,Ben,Johnson,Afternoon
1,1,2025-05-21,20:44:00,MST,2716,189.28405821017535,1,Waste Rock,694,Komatsu,T282E,54,Liebherr,777D,Maintenance,Pit 2,Pit 2,Waste Pile A,,Ben,Johnson,Afternoon
1,9,2025-05-02,13:58:00,MST,7443,67.67066493101854,2,Tailings,857,Komatsu,6810,89,Liebherr,6810,Operating,Waste Pile A,Waste Pile B,Waste Pile B,,Robert,Moore,Morning
5,10,2025-04-26,05:41:00,MST,2568,194.68506731073364,3,Tailings,776,Liebherr,777D,27,Liebherr,6810,Operating,Pit 1,Pit 1,Pit 1,,Sarah,Davis,Night
5,10,2025-06-15,11:44:00,MST,6206,93.37062311726481,3,D&E,648,Liebherr,777D,89,CAT,T282E,Idle,Pit 2,Waste Pile B,Pit 2,,David,Brown,Morning
1,4,2025-01-23,02:05:00,MST,1322,150.92342604259218,2,Copper Ore,319,Komatsu,6810,33,Liebherr,777D,Idle,Waste Pile B,Pit 1,Waste Pile B,,Sarah,Davis,Night
4,5,2025-06-06,16:43:00,MST,3419,87.49462061512611,1,Copper Ore,519,CAT,T282E,84,Komatsu,777D,Operating,Waste Pile A,Pit 1,Pit 1,,Ben,Johnson,Afternoon
3,8,2025-04-02,00:38:00,MST,4114,60.21050604791105,2,D&E,803,Komatsu,6810,69,Komatsu,777D,Idle,Waste Pile A,Waste Pile B,Waste Pile A,,Daniel,Anderson,Night
3,8,2025-02-11,13:05:00,MST,9205,199.07574287974086,3,Copper Ore,607,Liebherr,T282E,99,Komatsu,T282E,Maintenance,Pit 1,Pit 1,Pit 1,,Jessica,Taylor,Morning
3,5,2025-06-29,02:08:00,MST,7987,85.15410512860996,1,Tailings,782,CAT,777D,8,Komatsu,T282E,Maintenance,Pit 1,Pit 1,Pit 2,,Ben,Johnson,Night
5,6,2025-05-03,04:48:00,MST,2992,131.53714067398346,2,Tailings,808,Liebherr,T282E,23,Liebherr,6810,Operating,Pit 1,Waste Pile A,Pit 1,,Ben,Johnson,Night
5,4,2025-02-16,08:13:00,MST,2962,74.0044311282947,2,Copper Ore,220,CAT,777D,28,CAT,T282E,Operating,Waste Pile A,Waste Pile A,Waste Pile B,,Emily,Wilson,Morning
4,3,2025-03-29,14:43:00,MST,7497,188.76301335322816,1,Waste Rock,948,Liebherr,6810,92,CAT,777D,Idle,Pit 1,Pit 1,Waste Pile B,,Robert,Moore,Morning
5,7,2025-05-16,15:42:00,MST,7556,95.69507505000537,3,Tailings,300,Komatsu,6810,94,Komatsu,T282E,Operating,Waste Pile A,Waste Pile A,Pit 2,,Robert,Moore,Afternoon
2,8,2025-03-24,08:27:00,MST,5611,75.91200075883694,2,Copper Ore,134,Liebherr,777D,26,CAT,777D,Idle,Waste Pile B,Waste Pile B,Pit 1,,Maria,Williams,Morning
4,1,2025-01-14,22:22:00,MST,3142,152.2610590832453,1,D&E,994,Komatsu,6810,19,Liebherr,777D,Operating,Waste Pile B,Pit 1,Pit 1,,Emily,Wilson,Evening
3,2,2025-01-31,23:52:00,MST,8812,99.33984961491277,1,Waste Rock,816,Liebherr,6810,98,Komatsu,6810,Idle,Waste Pile A,Pit 2,Pit 1,,Robert,Moore,Night
5,6,2025-03-26,02:45:00,MST,5891,75.0595763628447,1,Waste Rock,492,CAT,777D,60,Komatsu,777D,Maintenance,Pit 1,Waste Pile B,Waste Pile A,,Ben,Johnson,Night
1,3,2025-03-05,12:13:00,MST,2089,98.31963624343109,2,Waste Rock,468,CAT,777D,13,CAT,6810,Idle,Waste Pile A,Pit 1,Waste Pile B,,Ben,Johnson,Morning
5,1,2025-06-21,13:13:00,MST,5232,104.31825734493233,2,Tailings,455,CAT,6810,66,Liebherr,T282E,Idle,Waste Pile A,Waste Pile B,Pit 1,,Robert,Moore,Morning
3,9,2025-03-16,13:00:00,MST,9064,101.60415250670599,1,Tailings,273,CAT,T282E,93,Komatsu,6810,Maintenance,Pit 2,Waste Pile A,Waste Pile B,,Jessica,Taylor,Morning
5,8,2025-03-16,07:33:00,MST,7403,57.904778568773956,3,Copper Ore,524,Liebherr,777D,33,CAT,777D,Idle,Waste Pile B,Pit 1,Waste Pile A,,Robert,Moore,Morning
2,10,2025-05-16,09:29:00,MST,5870,71.36947376656823,1,Waste Rock,648,Liebherr,777D,96,CAT,6810,Operating,Pit 1,Waste Pile B,Waste Pile B,,Jessica,Taylor,Morning
4,10,2025-03-10,12:50:00,MST,8817,73.5782714707658,1,D&E,136,CAT,6810,76,CAT,777D,Maintenance,Pit 2,Waste Pile B,Waste Pile B,,Ben,Johnson,Morning
3,9,2025-04-19,13:03:00,MST,7913,69.89941827995173,1,Waste Rock,260,CAT,6810,9,Liebherr,777D,Idle,Waste Pile B,Waste Pile A,Pit 2,,Michael,Miller,Morning
5,1,2025-05-03,13:34:00,MST,3889,169.49546661037752,2,Waste Rock,850,Liebherr,T282E,14,Liebherr,6810,Idle,Pit 2,Waste Pile A,Waste Pile B,,Michael,Miller,Morning
5,10,2025-01-25,14:30:00,MST,8906,126.03299774554448,2,Waste Rock,147,Liebherr,777D,43,Liebherr,777D,Operating,Waste Pile A,Pit 1,Waste Pile A,,Robert,Moore,Morning
4,10,2025-06-14,03:08:00,MST,7568,178.13816441218387,2,Waste Rock,815,Liebherr,6810,1,CAT,T282E,Idle,Pit 2,Waste Pile A,Pit 1,,Emily,Wilson,Night
5,10,2025-06-11,09:48:00,MST,7783,179.5221264645193,2,Copper Ore,389,Liebherr,T282E,9,CAT,6810,Idle,Waste Pile A,Pit 2,Waste Pile B,,David,Brown,Morning
4,2,2025-01-06,03:58:00,MST,1886,66.34564871277327,3,D&E,279,Liebherr,777D,85,Liebherr,777D,Idle,Pit 2,Waste Pile B,Pit 1,,Ashley,Thomas,Night
3,1,2025-03-25,22:13:00,MST,6746,93.92783535713733,1,Copper Ore,813,Liebherr,T282E,75,Liebherr,T282E,Idle,Waste Pile A,Waste Pile B,Pit 1,,David,Brown,Evening
4,5,2025-01-07,10:32:00,MST,8029,121.77996215489712,2,Waste Rock,187,Liebherr,777D,81,CAT,T282E,Operating,Pit 1,Waste Pile A,Pit 2,,Sarah,Davis,Morning
3,10,2025-04-22,23:04:00,MST,8468,111.64372373276878,3,Tailings,609,CAT,777D,100,Liebherr,777D,Operating,Waste Pile A,Waste Pile A,Pit 2,,Ben,Johnson,Night
4,2,2025-05-14,14:58:00,MST,9367,182.3856647489065,3,Copper Ore,702,Komatsu,T282E,99,CAT,777D,Idle,Pit 1,Waste Pile A,Pit 2,,Ashley,Thomas,Morning
4,9,2025-03-19,00:15:00,MST,2994,131.60949417117064,2,D&E,807,Liebherr,6810,6,CAT,777D,Operating,Waste Pile A,Pit 2,Waste Pile B,,Daniel,Anderson,Night
2,6,2025-03-19,00:46:00,MST,8652,106.4707369504595,1,Tailings,355,Komatsu,6810,96,Liebherr,6810,Operating,Waste Pile A,Waste Pile A,Pit 1,,Michael,Miller,Night
4,5,2025-01-29,11:23:00,MST,4099,152.1853595994719,3,Waste Rock,400,CAT,777D,87,Liebherr,T282E,Idle,Pit 1,Pit 2,Waste Pile A,,Emily,Wilson,Morning
5,8,2025-02-19,15:56:00,MST,2654,108.57483908214499,1,Copper Ore,974,CAT,6810,21,Komatsu,777D,Operating,Pit 1,Pit 2,Waste Pile A,,Sarah,Davis,Afternoon
4,2,2025-05-05,01:24:00,MST,8418,101.79399337369082,3,Copper Ore,821,Komatsu,777D,38,Liebherr,777D,Operating,Waste Pile B,Waste Pile A,Waste Pile A,,Sarah,Davis,Night
3,10,2025-04-05,22:19:00,MST,9135,63.114921245530155,1,Tailings,261,Liebherr,T282E,37,Komatsu,T282E,Operating,Waste Pile B,Waste Pile B,Pit 1,,Ashley,Thomas,Evening
3,8,2025-02-20,23:25:00,MST,4526,73.58393604395022,3,Waste Rock,492,CAT,6810,96,Liebherr,777D,Idle,Pit 1,Pit 2,Pit 2,,Maria,Williams,Night
4,2,2025-03-22,10:29:00,MST,8577,190.24289884704527,3,Waste Rock,549,Liebherr,777D,14,Liebherr,777D,Idle,Waste Pile B,Waste Pile B,Pit 1,,Michael,Miller,Morning
5,6,2025-02-05,11:56:00,MST,2634,112.005208473246,1,Copper Ore,841,Liebherr,T282E,87,Komatsu,T282E,Operating,Waste Pile B,Waste Pile B,Waste Pile A,,Michael,Miller,Morning
1,9,2025-03-18,15:16:00,MST,2227,110.86203342976383,2,D&E,983,Liebherr,6810,78,Komatsu,T282E,Idle,Pit 1,Waste Pile A,Waste Pile B,,Ashley,Thomas,Afternoon
3,7,2025-01-16,05:28:00,MST,5746,129.62458133625063,3,Copper Ore,339,Liebherr,777D,78,CAT,T282E,Idle,Waste Pile B,Pit 2,Pit 2,,Ben,Johnson,Night
4,9,2025-02-19,02:26:00,MST,9270,145.72320412013562,1,Tailings,896,Liebherr,T282E,1,Komatsu,T282E,Maintenance,Pit 2,Pit 2,Pit 1,,Emily,Wilson,Night
1,8,2025-05-13,09:02:00,MST,1460,101.33641776792682,1,Waste Rock,291,CAT,777D,31,Liebherr,777D,Operating,Pit 2,Pit 1,Pit 1,,David,Brown,Morning
4,4,2025-02-05,22:06:00,MST,1389,64.59222756020263,3,Tailings,151,CAT,777D,30,CAT,777D,Idle,Waste Pile B,Waste Pile B,Pit 2,,Michael,Miller,Evening
1,10,2025-02-24,03:37:00,MST,2225,55.96367802706036,2,Copper Ore,764,Komatsu,T282E,73,CAT,T282E,Maintenance,Waste Pile B,Waste Pile B,Pit 1,,Emily,Wilson,Night
4,1,2025-05-11,03:27:00,MST,2771,107.09680703397531,1,D&E,789,Komatsu,6810,64,CAT,777D,Operating,Pit 2,Pit 2,Waste Pile A,,Robert,Moore,Night
4,1,2025-06-14,09:43:00,MST,4011,92.57877807096554,2,D&E,526,CAT,T282E,78,Komatsu,6810,Idle,Pit 1,Pit 2,Waste Pile B,,Sarah,Davis,Morning
4,4,2025-06-20,12:07:00,MST,8579,77.18988328966998,2,Tailings,252,CAT,777D,9,Komatsu,777D,Operating,Pit 1,Waste Pile B,Waste Pile B,end of shift,Ben,Johnson,Morning
5,4,2025-05-27,22:08:00,MST,5601,109.23039071627792,1,Tailings,866,Komatsu,T282E,1,Komatsu,6810,Idle,Pit 2,Waste Pile A,Pit 2,,Maria,Williams,Evening
5,2,2025-01-29,14:51:00,MST,9260,51.37939789386273,1,Waste Rock,572,CAT,6810,33,Liebherr,6810,Operating,Pit 2,Pit 1,Waste Pile B,,Ben,Johnson,Morning
5,5,2025-02-25,11:16:00,MST,6293,65.81702521214905,3,Waste Rock,525,CAT,T282E,52,Liebherr,6810,Operating,Pit 1,Pit 2,Pit 1,,Daniel,Anderson,Morning
2,9,2025-05-01,04:38:00,MST,9331,60.772836848949694,1,Copper Ore,823,CAT,777D,18,CAT,6810,Idle,Pit 1,Waste Pile B,Waste Pile B,,Ben,Johnson,Night
4,8,2025-02-10,04:54:00,MST,5737,135.12045289923037,3,D&E,688,Liebherr,T282E,58,Komatsu,777D,Idle,Pit 1,Waste Pile B,Waste Pile A,,Daniel,Anderson,Night
5,4,2025-01-13,05:41:00,MST,9281,114.73238335752853,3,Waste Rock,864,Komatsu,777D,37,CAT,6810,Idle,Pit 2,Waste Pile A,Pit 2,ask Carl about this,Robert,Moore,Night
3,3,2025-03-21,15:03:00,MST,6754,154.15497810085176,1,Tailings,429,Liebherr,6810,12,CAT,T282E,Idle,Waste Pile A,Waste Pile B,Pit 1,,Ben,Johnson,Afternoon
3,7,2025-02-18,01:07:00,MST,6042,53.11502272253777,2,Waste Rock,333,Komatsu,T282E,18,Liebherr,6810,Maintenance,Waste Pile B,Pit 2,Waste Pile A,,Emily,Wilson,Night
3,2,2025-02-05,22:44:00,MST,1665,69.08605617336207,1,D&E,510,CAT,6810,69,Liebherr,T282E,Idle,Waste Pile A,Waste Pile B,Pit 2,,Robert,Moore,Evening
5,8,2025-05-25,22:21:00,MST,6262,72.92132786736597,1,Tailings,327,Liebherr,T282E,33,Liebherr,T282E,Idle,Waste Pile A,Waste Pile A,Pit 2,,Maria,Williams,Evening
3,8,2025-03-25,03:47:00,MST,1596,193.73307853413553,2,Tailings,521,CAT,6810,90,Liebherr,T282E,Idle,Pit 2,Waste Pile B,Waste Pile A,,Ashley,Thomas,Night
1,4,2025-02-27,08:11:00,MST,5010,84.67124640900076,3,D&E,213,CAT,T282E,1,Komatsu,777D,Operating,Pit 1,Waste Pile A,Pit 1,,Michael,Miller,Morning
2,1,2025-03-23,00:39:00,MST,3443,135.4453611380265,1,Tailings,174,CAT,777D,33,CAT,6810,Operating,Waste Pile A,Waste Pile A,Waste Pile A,,Daniel,Anderson,Night
